"","id","imdbId","movieId","tmdbId","original_title","title","popularity","release_date","revenue","runtime","budget","vote_average","vote_count","original_language"
"4772",225574,"2024469",109578,225574,"Non-Stop","Non-Stop",19.650229,2014-01-26,222809600,106,5e+07,6.8,2302,"en"
"4773",198375,"2591814",109633,198375,"言の葉の庭","The Garden of Words",11.16068,2013-05-31,NA,46,NA,7.5,358,"ja"
"4774",53182,"1253863",109673,53182,"300: Rise of an Empire","300: Rise of an Empire",12.904677,2014-03-05,337580051,102,1.1e+08,6.1,2438,"en"
"4775",202141,"1385956",109687,202141,"Particle Fever","Particle Fever",10.743115,2013-06-14,NA,99,NA,7.1,102,"en"
"4776",204349,"2281159",109720,204349,"Contracted","Contracted",7.220003,2013-07-07,NA,78,NA,5,140,"en"
"4777",242076,"2212008",109723,242076,"The Bag Man","The Bag Man",10.896238,2014-02-28,56574,108,NA,5.2,134,"en"
"4778",248774,"2910274",109740,248774,"Obvious Child","Obvious Child",6.480574,2014-06-06,3123963,83,NA,6.7,190,"en"
"4779",175291,"2389182",109742,175291,"Cheap Thrills","Cheap Thrills",11.311004,2013-03-08,NA,85,NA,6.3,156,"en"
"4780",196024,"2438644",109769,196024,"Kvinden i buret","The Keeper of Lost Causes",7.721255,2013-10-03,NA,100,NA,7,166,"da"
"4781",82703,"0864835",109846,82703,"Mr. Peabody & Sherman","Mr. Peabody & Sherman",9.493838,2014-02-07,272912430,92,1.45e+08,6.7,861,"en"
"4782",97370,"1441395",109848,97370,"Under the Skin","Under the Skin",6.707974,2014-03-14,5380251,108,13300000,6,1118,"en"
"4783",136797,"2369135",109850,136797,"Need for Speed","Need for Speed",18.271383,2014-03-13,203277636,130,6.6e+07,6.1,1560,"en"
"4784",242042,"2355495",109853,242042,"Barefoot","Barefoot",5.939334,2014-02-02,15071,90,6e+06,6.3,210,"en"
"4785",177494,"2771372",109864,177494,"Veronica Mars","Veronica Mars",7.510159,2014-03-13,3485127,107,6e+06,6.5,482,"en"
"4786",209403,"2170299",109895,209403,"Bad Words","Bad Words",5.847166,2013-09-06,7800000,88,9500000,6.4,335,"en"
"4787",83201,"2268617",109941,83201,"Puss in Boots: The Three Diablos","Puss in Boots: The Three Diablos",12.018446,2011-12-08,NA,13,NA,6.6,112,"en"
"4788",203217,"2464018",109947,203217,"Minha Mãe é uma Peça","My Mom Is a Character",4.402871,2013-06-21,NA,85,NA,7.7,117,"pt"
"4789",236737,"2955316",109971,236737,"Ocho apellidos vascos","Spanish Affair",5.255451,2014-03-14,NA,98,3e+06,6.8,220,"es"
"4790",192577,"2668134",110039,192577,"キャプテンハーロック","Space Pirate Captain Harlock",7.857666,2013-09-07,17137302,115,3e+07,6.4,365,"ja"
"4791",248390,"2969776",110063,248390,"Le Crocodile du Botswanga","Le Crocodile du Botswanga",4.420544,2014-02-19,NA,90,10916704,5,120,"fr"
"4792",100402,"1843866",110102,100402,"Captain America: The Winter Soldier","Captain America: The Winter Soldier",18.717704,2014-03-20,714766572,136,1.7e+08,7.6,5881,"en"
"4793",209276,"2567712",110110,209276,"Starred Up","Starred Up",7.047117,2013-09-09,54915,106,NA,7.1,324,"en"
"4794",86834,"1959490",110127,86834,"Noah","Noah",14.924487,2014-03-20,362637473,139,1.25e+08,5.5,2408,"en"
"4795",227783,"1821658",110130,227783,"The Nut Job","The Nut Job",7.875793,2014-01-17,NA,85,NA,5.5,322,"en"
"4796",204668,"3146360",110134,204668,"Belle et Sébastien","Belle and Sebastian",5.495053,2013-12-18,NA,104,NA,6.9,144,"fr"
"4797",155084,"2059171",110286,155084,"13 Sins","13 Sins",9.067788,2014-04-18,13809,93,5e+06,6.2,355,"en"
"4798",188207,"1043726",110295,188207,"The Legend of Hercules","The Legend of Hercules",6.599539,2014-01-10,61279452,99,7e+07,4.4,542,"en"
"4799",145220,"2281587",110297,145220,"Muppets Most Wanted","Muppets Most Wanted",7.244956,2014-03-20,80383290,112,5e+07,6.2,318,"en"
"4800",192134,"2402105",110322,192134,"Dom Hemingway","Dom Hemingway",5.713974,2013-11-15,523511,93,NA,5.8,213,"en"
"4801",190955,"1747958",110346,190955,"Blood Ties","Blood Ties",14.934555,2013-08-22,2415472,128,25500000,6,175,"en"
"4802",208277,"2524674",110348,208277,"Feuchtgebiete","Wetlands",4.42564,2013-08-22,NA,109,NA,5.1,103,"de"
"4803",252607,"2836252",110377,252607,"Fiston","Junior",5.187128,2014-03-12,NA,NA,8358460,5.6,238,"fr"
"4804",174675,"2317225",110407,174675,"The Machine","The Machine",5.871579,2013-04-25,NA,92,NA,5.9,336,"en"
"4805",256474,"2101570",110426,256474,"In the Blood","In the Blood",6.332859,2014-04-04,NA,108,1e+07,5.2,116,"en"
"4806",193612,"2235779",110451,193612,"The Quiet Ones","The Quiet Ones",6.322844,2014-04-01,17834867,98,2e+05,5.1,253,"en"
"4807",200505,"2223990",110453,200505,"Draft Day","Draft Day",5.596449,2014-04-11,28831145,109,2.5e+07,6.5,309,"en"
"4808",180299,"2265171",110501,180299,"The Raid 2: Berandal","The Raid 2",8.434884,2014-03-27,2627209,150,4500000,7.6,832,"id"
"4809",102382,"1872181",110553,102382,"The Amazing Spider-Man 2","The Amazing Spider-Man 2",26.23687,2014-04-16,705717432,142,2e+08,6.5,4274,"en"
"4810",251519,"3139072",110566,251519,"Son of Batman","Son of Batman",12.317738,2014-04-20,NA,74,NA,6.8,299,"en"
"4811",157832,"2234003",110586,157832,"Calvary","Calvary",11.033403,2014-04-11,NA,100,NA,7.1,334,"en"
"4812",157547,"2388715",110591,157547,"Oculus","Oculus",8.698043,2013-09-08,44030246,104,5e+06,6.3,1079,"en"
"4813",249660,"2528814",110603,249660,"God's Not Dead","God's Not Dead",6.097499,2014-03-21,29789000,113,1.7e+07,5.9,242,"en"
"4814",244509,"1179031",110611,244509,"Cold in July","Cold in July",7.327216,2014-05-23,427418,109,NA,6.3,265,"en"
"4815",197796,"2316801",110639,197796,"La Belle et la Bête","Beauty and the Beast",19.628834,2014-02-12,49100000,112,3.3e+07,5.8,669,"fr"
"4816",179538,"2404738",110645,179538,"Las brujas de Zugarramurdi","Witching & Bitching",13.515614,2013-09-20,NA,104,8e+06,6,182,"es"
"4817",172385,"2357291",110655,172385,"Rio 2","Rio 2",8.18534,2014-03-19,500188435,102,1.03e+08,6.3,997,"en"
"4818",226448,"2101569",110675,226448,"In Your Eyes","In Your Eyes",8.448518,2014-04-20,NA,105,1e+06,7.1,275,"en"
"4819",214030,"2258345",110718,214030,"Fading Gigolo","Fading Gigolo",9.596119,2013-09-07,2681345,90,NA,5.9,219,"en"
"4820",157353,"2209764",110730,157353,"Transcendence","Transcendence",9.730176,2014-04-16,103039258,119,1e+08,5.9,2339,"en"
"4821",236751,"1929263",110750,236751,"Heaven is for Real","Heaven is for Real",7.88371,2014-04-16,101332962,99,1.2e+07,6.1,234,"en"
"4822",193610,"2203939",110771,193610,"The Other Woman","The Other Woman",9.389354,2014-04-16,196781193,109,4e+07,6.2,1467,"en"
"4823",184345,"2828996",110773,184345,"A Haunted House 2","A Haunted House 2",8.172603,2014-04-17,NA,87,NA,5.4,352,"en"
"4824",12242,"0279967",110781,12242,"Mulan II","Mulan II",7.424487,2004-11-03,NA,79,NA,6,450,"en"
"4825",203739,"1686821",110809,203739,"Vampire Academy","Vampire Academy",12.227198,2014-02-07,NA,104,NA,5.8,603,"en"
"4826",254473,"1430612",110826,254473,"Brick Mansions","Brick Mansions",7.482959,2014-04-22,68896829,90,2.8e+07,5.7,628,"en"
"4827",152792,"0804463",110828,152792,"Devil's Knot","Devil's Knot",5.988507,2013-05-09,NA,114,1.5e+07,5.7,205,"en"
"4828",145247,"2113681",110873,145247,"Hundraåringen som klev ut genom fönstret och försvann","The 100 Year-Old Man Who Climbed Out the Window and Disappeared",5.434306,2013-12-25,NA,114,9250000,6.7,351,"sv"
"4829",210479,"2692904",110882,210479,"Locke","Locke",12.792394,2014-04-10,4635300,85,2e+06,6.9,780,"en"
"4830",242310,"2401807",110899,242310,"Tokarev","Rage",12.397494,2014-05-09,NA,98,2.1e+07,5.1,292,"en"
"4831",76649,"1921064",110968,76649,"Pompeii","Pompeii",12.204174,2014-02-18,117831631,105,1.3e+08,5.2,1294,"en"
"4832",44269,"1587877",110970,44269,"Tout ce qui Brille","All That Glitters",4.930447,2010-03-24,NA,100,NA,6.4,179,"fr"
"4833",195589,"2004420",111113,195589,"Neighbors","Neighbors",11.90575,2014-05-08,268157400,96,1.8e+07,6.2,2773,"en"
"4834",191720,"1935156",111235,191720,"Jodorowsky's Dune","Jodorowsky's Dune",6.18442,2013-08-30,NA,90,NA,8.1,172,"en"
"4835",174316,"1817081",111245,174316,"A Case of You","A Case of You",5.819403,2013-11-06,4187,91,NA,5.4,108,"en"
"4836",205601,"2404181",111249,205601,"Belle","Belle",13.454169,2013-09-08,16505460,105,10900000,7.2,230,"en"
"4837",152599,"1951181",111251,152599,"The Immigrant","The Immigrant",6.985915,2013-07-03,5867686,117,1.6e+07,6.2,256,"en"
"4838",262338,"1361318",111259,262338,"Good People","Good People",6.965686,2014-09-26,NA,90,NA,5.2,187,"en"
"4839",252680,"3014666",111320,252680,"Moms' Night Out","Moms' Night Out",6.127302,2014-03-25,10429707,98,5e+06,5.5,122,"en"
"4840",240832,"2872732",111360,240832,"Lucy","Lucy",36.447603,2014-07-14,126546825,89,4e+07,6.3,6048,"en"
"4841",127585,"1877832",111362,127585,"X-Men: Days of Future Past","X-Men: Days of Future Past",26.058586,2014-05-15,747862775,131,2.5e+08,7.5,6155,"en"
"4842",124905,"0831387",111364,124905,"Godzilla","Godzilla",14.019239,2014-05-14,529076069,123,1.6e+08,6.1,3232,"en"
"4843",187596,"2463288",111375,187596,"Walk of Shame","Walk of Shame",7.844705,2014-05-02,59209,95,1.5e+07,5.8,561,"en"
"4844",188166,"2359024",111384,188166,"Blue Ruin","Blue Ruin",11.509412,2014-04-25,258384,90,NA,6.9,464,"en"
"4845",192132,"2479800",111387,192132,"Palo Alto","Palo Alto",7.261527,2014-05-09,NA,100,NA,6.4,356,"en"
"4846",212778,"2883512",111443,212778,"Chef","Chef",8.720309,2014-05-08,45967935,114,1.1e+07,7.2,1203,"en"
"4847",113833,"1684226",111529,113833,"The Normal Heart","The Normal Heart",12.661286,2014-05-25,NA,133,NA,7.9,320,"en"
"4848",210947,"2309961",111551,210947,"Afflicted","Afflicted",8.93232,2014-04-04,121179,85,318000,6.4,210,"en"
"4849",232672,"1086772",111617,232672,"Blended","Blended",10.395472,2014-05-21,123494610,117,4e+07,6.6,1028,"en"
"4850",198277,"1980929",111622,198277,"Begin Again","Begin Again",10.289628,2013-09-07,63464861,104,8e+06,7.3,1285,"en"
"4851",102651,"1587310",111659,102651,"Maleficent","Maleficent",19.467404,2014-05-28,758539785,97,1.8e+08,7,4607,"en"
"4852",192149,"1976000",111661,192149,"The Two Faces of January","The Two Faces of January",10.652311,2014-05-16,4507463,96,NA,5.5,265,"en"
"4853",254474,"2784512",111663,254474,"Zombeavers","Zombeavers",5.599039,2014-10-20,14947,85,NA,4.8,213,"en"
"4854",209249,"2234261",111734,209249,"Love Punch","The Love Punch",6.136853,2013-09-12,NA,94,NA,5.7,139,"en"
"4855",188161,"2557490",111743,188161,"A Million Ways to Die in the West","A Million Ways to Die in the West",10.38391,2014-05-22,NA,116,NA,5.8,1494,"en"
"4856",137113,"1631867",111759,137113,"Edge of Tomorrow","Edge of Tomorrow",31.982986,2014-05-27,370541256,113,1.78e+08,7.6,4979,"en"
"4857",262391,"2800240",111764,262391,"Qu'est-ce qu'on a fait au Bon Dieu","Serial (Bad) Weddings",10.926965,2014-04-16,NA,94,1.3e+07,6.9,1114,"fr"
"4858",203819,"2167266",111778,203819,"Tracks","Tracks",0.239993,2014-03-06,4878242,112,NA,7,190,"en"
"4859",177677,"2381249",111781,177677,"Mission: Impossible - Rogue Nation","Mission: Impossible - Rogue Nation",17.836882,2015-07-23,682330139,131,1.5e+08,7.1,3274,"en"
"4860",198185,"1647668",111795,198185,"Million Dollar Arm","Million Dollar Arm",9.453942,2014-05-09,38307627,124,2.5e+07,6.6,264,"en"
"4861",174323,"2429074",111800,174323,"G.B.F.","G.B.F.",0.265042,2013-10-20,NA,92,NA,6,144,"en"
"4862",82657,"1975159",111856,82657,"Flight 7500","Flight 7500",5.265969,2014-05-16,NA,97,NA,4.3,208,"en"
"4863",222935,"2582846",111921,222935,"The Fault in Our Stars","The Fault in Our Stars",16.274653,2014-05-16,307166834,125,1.2e+07,7.6,3868,"en"
"4864",209185,"2319580",111924,209185,"The Grand Seduction","The Grand Seduction",15.108283,2014-05-30,3430018,112,12700000,6.7,109,"en"
"4865",140870,"2368672",111993,140870,"Minuscule - La vallée des fourmis perdues","Minuscule: Valley of the Lost Ants",6.583428,2013-11-17,3e+07,89,19700000,6.6,128,"xx"
"4866",82881,"2112281",112006,82881,"Tangled Ever After","Tangled Ever After",9.953967,2012-01-13,NA,6,NA,7.1,383,"en"
"4867",157851,"2172584",112070,157851,"Maps to the Stars","Maps to the Stars",9.431879,2014-05-21,1338365,112,NA,5.8,398,"en"
"4868",218425,"2414766",112087,218425,"Frequencies","Frequencies",4.701726,2013-09-27,NA,105,NA,6.6,156,"en"
"4869",93837,"1766094",112089,93837,"So Undercover","So Undercover",4.783716,2012-01-01,NA,94,NA,5.8,298,"en"
"4870",227700,"1715336",112091,227700,"Mindscape","Mindscape",10.860471,2013-10-13,1200000,99,4357373,6.5,202,"en"
"4871",187017,"2294449",112138,187017,"22 Jump Street","22 Jump Street",10.901496,2014-06-05,188441614,112,5e+07,7,3375,"en"
"4872",244088,"2465578",112165,244088,"Il capitale umano","Human Capital",7.217205,2014-01-09,5809330,111,6e+06,7.4,201,"it"
"4873",156022,"0455944",112171,156022,"The Equalizer","The Equalizer",17.618057,2014-09-24,192330738,132,5.5e+07,7.1,2997,"en"
"4874",82702,"1646971",112175,82702,"How to Train Your Dragon 2","How to Train Your Dragon 2",12.256689,2014-06-12,609123048,102,1.45e+08,7.6,3163,"en"
"4875",194662,"2562232",112183,194662,"Birdman","Birdman",18.193263,2014-08-27,103215094,119,1.8e+07,7.4,4657,"en"
"4876",87368,"1860152",112226,87368,"17 filles","17 Girls",5.109329,2011-06-13,201607,87,4141459,5.6,103,"fr"
"4877",146243,"2386278",112277,146243,"Haunt","Haunt",10.964552,2014-02-19,NA,86,NA,5.1,101,"en"
"4878",85350,"1065073",112290,85350,"Boyhood","Boyhood",6.430591,2014-06-05,44349000,164,4e+06,7.5,2008,"en"
"4879",184098,"2239832",112303,184098,"Think Like a Man Too","Think Like a Man Too",7.576924,2014-06-20,70181428,105,2.4e+07,6.3,229,"en"
"4880",209451,"1742044",112316,209451,"Jersey Boys","Jersey Boys",6.447072,2014-06-05,67347013,134,4e+07,6.8,257,"en"
"4881",250658,"3268458",112334,250658,"The Internet's Own Boy: The Story of Aaron Swartz","The Internet's Own Boy: The Story of Aaron Swartz",6.114898,2014-06-27,48911,105,NA,7.8,180,"en"
"4882",91314,"2109248",112370,91314,"Transformers: Age of Extinction","Transformers: Age of Extinction",18.495599,2014-06-25,1091405097,165,2.1e+08,5.8,3136,"en"
"4883",169607,"2714900",112399,169607,"Finding Vivian Maier","Finding Vivian Maier",7.035082,2014-03-28,1503616,83,NA,7.8,112,"en"
"4884",206192,"2027231",112412,206192,"Perfect Sisters","Perfect Sisters",5.654098,2014-04-08,NA,100,NA,5.5,103,"en"
"4885",171372,"1605717",112421,171372,"Frank","Frank",5.847845,2014-05-02,645186,95,NA,6.8,667,"en"
"4886",70706,"1931602",112436,70706,"Very Good Girls","Very Good Girls",12.32849,2013-01-22,NA,91,NA,5.9,145,"en"
"4887",180296,"2398249",112450,180296,"They Came Together","They Came Together",9.139015,2014-06-27,NA,84,NA,5.3,173,"en"
"4888",218836,"2980706",112460,218836,"Planes: Fire & Rescue","Planes: Fire & Rescue",7.579855,2014-07-17,151165787,83,5e+07,5.8,286,"en"
"4889",226486,"2103254",112497,226486,"Tammy","Tammy",7.359522,2014-07-02,100525432,97,2e+07,5,508,"en"
"4890",242224,"2321549",112515,242224,"The Babadook","The Babadook",8.832788,2014-05-22,6676471,93,2e+06,6.5,1890,"en"
"4891",267999,"2844798",112550,267999,"Fehér Isten","White God",6.313465,2014-06-12,282358,121,2200000,6.6,105,"hu"
"4892",244786,"2582802",112552,244786,"Whiplash","Whiplash",64.29999,2014-10-10,13092000,105,3300000,8.3,4376,"en"
"4893",210577,"2267998",112556,210577,"Gone Girl","Gone Girl",154.801009,2014-10-01,369330363,145,6.1e+07,7.9,6023,"en"
"4894",152790,"1294970",112580,152790,"The Angriest Man in Brooklyn","The Angriest Man in Brooklyn",9.911949,2014-05-23,NA,84,NA,5.5,179,"en"
"4895",250766,"2382298",112582,250766,"Life Itself","Life Itself",7.615552,2014-07-04,NA,120,NA,7.7,160,"en"
"4896",119450,"2103281",112623,119450,"Dawn of the Planet of the Apes","Dawn of the Planet of the Apes",75.385211,2014-06-26,710644566,130,1.7e+08,7.3,4511,"en"
"4897",123109,"1763264",112655,123109,"No One Lives","No One Lives",7.202832,2013-03-09,74918,86,2900000,5.5,173,"en"
"4898",184346,"2377322",112727,184346,"Deliver Us from Evil","Deliver Us from Evil",8.536777,2014-07-01,NA,118,3e+07,5.9,705,"en"
"4899",253235,"2465146",112749,253235,"And So It Goes","And So It Goes",7.69684,2014-07-20,25312387,94,1.8e+07,5.7,166,"en"
"4900",253310,"2182256",112767,253310,"Premature","Premature",6.322381,2014-07-02,NA,93,NA,5.4,120,"en"
"4901",225886,"1956620",112788,225886,"Sex Tape","Sex Tape",27.470696,2014-07-17,126069509,97,4e+07,5.2,1733,"en"
"4902",244267,"2884206",112804,244267,"I Origins","I Origins",11.901185,2014-07-18,336472,106,NA,7.5,1089,"en"
"4903",238636,"2975578",112818,238636,"The Purge: Anarchy","The Purge: Anarchy",27.756026,2014-07-17,108782847,104,9e+06,6.6,2008,"en"
"4904",118340,"2015381",112852,118340,"Guardians of the Galaxy","Guardians of the Galaxy",53.291601,2014-07-30,773328629,121,1.7e+08,7.9,10014,"en"
"4905",242095,"2910814",112868,242095,"The Signal","The Signal",8.536786,2014-03-15,600896,95,4e+06,5.8,639,"en"
"4906",185460,"2885364",112895,185460,"Willow Creek","Willow Creek",8.742454,2013-05-02,NA,80,NA,5,116,"en"
"4907",138103,"2333784",112897,138103,"The Expendables 3","The Expendables 3",14.753545,2014-08-04,206172544,127,9e+07,6.1,1830,"en"
"4908",184315,"1267297",112911,184315,"Hercules","Hercules",19.606895,2014-07-23,243400000,99,1e+08,5.6,1707,"en"
"4909",157849,"1972571",112940,157849,"A Most Wanted Man","A Most Wanted Man",10.432407,2014-07-25,31554855,121,1.5e+07,6.5,545,"en"
"4910",231576,"2870708",112946,231576,"Wish I Was Here","Wish I Was Here",6.149295,2014-01-18,5483299,120,5500000,6.4,304,"en"
"4911",238603,"2183034",113071,238603,"Earth to Echo","Earth to Echo",12.412221,2014-06-14,45300000,89,1.3e+07,5.7,294,"en"
"4912",57331,"1322333",113080,57331,"Largo Winch II","Largo Winch II",6.643015,2011-02-16,NA,119,21169000,5.9,127,"fr"
"4913",243683,"2626350",113103,243683,"Step Up All In","Step Up All In",8.588926,2014-07-16,86165646,112,4.5e+07,6.7,649,"en"
"4914",244566,"2581244",113159,244566,"Life After Beth","Life After Beth",5.486893,2014-08-15,88273,90,2400000,5,235,"en"
"4915",157845,"2345737",113188,157845,"The Rover","The Rover",6.561373,2014-05-18,2295423,103,12250000,6.1,295,"en"
"4916",239566,"2473602",113207,239566,"Get on Up","Get on Up",7.92736,2014-08-01,31911598,139,NA,6.4,158,"en"
"4917",229297,"2870756",113225,229297,"Magic in the Moonlight","Magic in the Moonlight",6.626077,2014-07-25,51029361,97,16800000,6.5,749,"en"
"4918",265169,"2758880",113240,265169,"Kış Uykusu","Winter Sleep",11.32208,2014-06-13,NA,196,NA,7.6,132,"tr"
"4919",252822,"2675914",113250,252822,"Kraftidioten","In Order of Disappearance",5.480099,2014-02-21,NA,115,4161012,7,142,"no"
"4920",253306,"3504048",113252,253306,"Housebound","Housebound",5.343018,2014-09-04,NA,109,NA,6.5,362,"en"
"4921",228194,"2980648",113275,228194,"The Hundred-Foot Journey","The Hundred-Foot Journey",14.466789,2014-08-06,88880821,122,2.2e+07,7.3,516,"en"
"4922",242643,"3139086",113278,242643,"Batman: Assault on Arkham","Batman: Assault on Arkham",6.0955,2014-08-12,4571025,75,NA,7.3,298,"en"
"4923",244610,"2503154",113313,244610,"The Den","The Den",7.752544,2013-12-12,NA,81,NA,6.2,123,"en"
"4924",76757,"1617661",113345,76757,"Jupiter Ascending","Jupiter Ascending",21.463465,2015-02-04,183987723,124,176000003,5.2,2816,"en"
"4925",98566,"1291150",113348,98566,"Teenage Mutant Ninja Turtles","Teenage Mutant Ninja Turtles",22.337973,2014-08-07,477200000,101,1.25e+08,5.8,2677,"en"
"4926",227156,"0435651",113378,227156,"The Giver","The Giver",12.472206,2014-08-11,66980456,94,2.5e+07,6.4,1859,"en"
"4927",193893,"1924435",113453,193893,"Let's Be Cops","Let's Be Cops",15.962793,2014-08-13,136621271,104,1.7e+07,6.4,1234,"en"
"4928",269650,"3638012",113501,269650,"Appleseed Alpha","Appleseed Alpha",3.770032,2014-05-28,NA,90,NA,6.4,154,"ja"
"4929",242022,"3097204",113532,242022,"The Inbetweeners 2","The Inbetweeners 2",6.3567,2014-08-06,NA,96,NA,6.1,214,"en"
"4930",211067,"2383068",113565,211067,"The Sacrament","The Sacrament",5.350658,2013-09-02,9221,99,4e+06,5.6,139,"en"
"4931",189,"0458481",113573,189,"Sin City: A Dame to Kill For","Sin City: A Dame to Kill For",20.623642,2014-08-20,39407616,102,6.5e+07,6.3,1314,"en"
"4932",249164,"1355630",113604,249164,"If I Stay","If I Stay",9.659244,2014-08-21,78874843,106,1.1e+07,7.3,1415,"en"
"4933",265010,"2517658",113640,265010,"The Canal","The Canal",12.352907,2014-10-10,NA,92,NA,5.7,139,"en"
